Number,Model,Company,Price,Rating,No_of_ratings,TotalReviews,RamSize,RomSize,,15228.30579
4635,"MOTOROLA Edge 30 (Meteor Grey, 128 GB)",MOTOROLA,24999,4.1,"3,589",526,8 GB,128 GB,,
4845,"vivo T1 Pro 5G (Turbo Cyan, 128 GB)",vivo,24999,4.3,"14,613","1,579",8 GB,128 GB,,
4858,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)",realme,24999,4.5,"4,381",565,6 GB,128 GB,,
5058,"MOTOROLA Edge 30 (Aurora Green, 128 GB)",MOTOROLA,24999,4.1,"3,589",526,8 GB,128 GB,,
5068,"MOTOROLA Edge 30 (Meteor Grey, 128 GB)",MOTOROLA,24999,4.1,"3,589",526,8 GB,128 GB,,
5091,"MOTOROLA Edge 30 (Meteor Grey, 128 GB)",MOTOROLA,24999,4.1,"3,589",526,8 GB,128 GB,,
5301,"vivo T1 Pro 5G (Turbo Cyan, 128 GB)",vivo,24999,4.3,"14,613","1,579",8 GB,128 GB,,
5314,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)",realme,24999,4.5,"4,381",565,6 GB,128 GB,,
5538,"MOTOROLA Edge 30 (Aurora Green, 128 GB)",MOTOROLA,24999,4.1,"3,589",526,8 GB,128 GB,,
5548,"MOTOROLA Edge 30 (Meteor Grey, 128 GB)",MOTOROLA,24999,4.1,"3,589",526,8 GB,128 GB,,
5571,"MOTOROLA Edge 30 (Meteor Grey, 128 GB)",MOTOROLA,24999,4.1,"3,589",526,8 GB,128 GB,,
2872,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
3232,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
3240,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
3616,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
3624,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
4000,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
4008,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
4408,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
4416,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
4486,"realme 9 Pro+ 5G (Sunrise Blue, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
4840,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
4848,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
4918,"realme 9 Pro+ 5G (Sunrise Blue, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
5296,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
5304,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
5374,"realme 9 Pro+ 5G (Sunrise Blue, 256 GB)",realme,25499,4.4,"27,012","3,068",8 GB,256 GB,,
1856,"POCO F4 5G (Night Black, 128 GB)",POCO,25999,4.3,"4,248",586,8 GB,128 GB,,
2144,"POCO F4 5G (Night Black, 128 GB)",POCO,25999,4.3,"4,248",586,8 GB,128 GB,,
2456,"POCO F4 5G (Night Black, 128 GB)",POCO,25999,4.3,"4,248",586,8 GB,128 GB,,
2497,"Nothing Phone (1) (Black, 128 GB)",Nothing,25999,4.3,"39,201","5,306",8 GB,128 GB,,
2792,"POCO F4 5G (Night Black, 128 GB)",POCO,25999,4.3,"4,248",586,8 GB,128 GB,,
2833,"Nothing Phone (1) (Black, 128 GB)",Nothing,25999,4.3,"39,201","5,306",8 GB,128 GB,,
3152,"POCO F4 5G (Night Black, 128 GB)",POCO,25999,4.3,"4,248",586,8 GB,128 GB,,
3193,"Nothing Phone (1) (Black, 128 GB)",Nothing,25999,4.3,"39,201","5,306",8 GB,128 GB,,
3536,"POCO F4 5G (Night Black, 128 GB)",POCO,25999,4.3,"4,248",586,8 GB,128 GB,,
3577,"Nothing Phone (1) (Black, 128 GB)",Nothing,25999,4.3,"39,201","5,306",8 GB,128 GB,,
3920,"POCO F4 5G (Night Black, 128 GB)",POCO,25999,4.3,"4,248",586,8 GB,128 GB,,
3961,"Nothing Phone (1) (Black, 128 GB)",Nothing,25999,4.3,"39,201","5,306",8 GB,128 GB,,
4328,"POCO F4 5G (Night Black, 128 GB)",POCO,25999,4.3,"4,248",586,8 GB,128 GB,,
4369,"Nothing Phone (1) (Black, 128 GB)",Nothing,25999,4.3,"39,201","5,306",8 GB,128 GB,,
4760,"POCO F4 5G (Night Black, 128 GB)",POCO,25999,4.3,"4,248",586,8 GB,128 GB,,
4801,"Nothing Phone (1) (Black, 128 GB)",Nothing,25999,4.3,"39,201","5,306",8 GB,128 GB,,
5216,"POCO F4 5G (Night Black, 128 GB)",POCO,25999,4.3,"4,248",586,8 GB,128 GB,,
5257,"Nothing Phone (1) (Black, 128 GB)",Nothing,25999,4.3,"39,201","5,306",8 GB,128 GB,,
1072,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
1288,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
1528,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
1792,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
2080,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
2392,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
2728,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
3088,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
3472,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
3856,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
4264,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
4696,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
5152,"Nothing Phone (1) (Black, 256 GB)",Nothing,27499,4.3,"39,201","5,306",8 GB,256 GB,,
1855,"Google Pixel 6a (Charcoal, 128 GB)",Google,29999,4.3,"22,516","2,917",6 GB,128 GB,,
2143,"Google Pixel 6a (Charcoal, 128 GB)",Google,29999,4.3,"22,516","2,917",6 GB,128 GB,,
2181,"POCO F4 5G (Night Black, 256 GB)",POCO,29999,4.4,"2,469",358,12 GB,256 GB,,
2455,"Google Pixel 6a (Charcoal, 128 GB)",Google,29999,4.3,"22,516","2,917",6 GB,128 GB,,
2493,"POCO F4 5G (Night Black, 256 GB)",POCO,29999,4.4,"2,469",358,12 GB,256 GB,,
2791,"Google Pixel 6a (Charcoal, 128 GB)",Google,29999,4.3,"22,516","2,917",6 GB,128 GB,,
2829,"POCO F4 5G (Night Black, 256 GB)",POCO,29999,4.4,"2,469",358,12 GB,256 GB,,
3151,"Google Pixel 6a (Charcoal, 128 GB)",Google,29999,4.3,"22,516","2,917",6 GB,128 GB,,
3189,"POCO F4 5G (Night Black, 256 GB)",POCO,29999,4.4,"2,469",358,12 GB,256 GB,,
3535,"Google Pixel 6a (Charcoal, 128 GB)",Google,29999,4.3,"22,516","2,917",6 GB,128 GB,,
3573,"POCO F4 5G (Night Black, 256 GB)",POCO,29999,4.4,"2,469",358,12 GB,256 GB,,
3919,"Google Pixel 6a (Charcoal, 128 GB)",Google,29999,4.3,"22,516","2,917",6 GB,128 GB,,
3957,"POCO F4 5G (Night Black, 256 GB)",POCO,29999,4.4,"2,469",358,12 GB,256 GB,,
4327,"Google Pixel 6a (Charcoal, 128 GB)",Google,29999,4.3,"22,516","2,917",6 GB,128 GB,,
4365,"POCO F4 5G (Night Black, 256 GB)",POCO,29999,4.4,"2,469",358,12 GB,256 GB,,
4759,"Google Pixel 6a (Charcoal, 128 GB)",Google,29999,4.3,"22,516","2,917",6 GB,128 GB,,
4797,"POCO F4 5G (Night Black, 256 GB)",POCO,29999,4.4,"2,469",358,12 GB,256 GB,,
4936,"OPPO Reno8 5G (Shimmer Black, 128 GB)",OPPO,29999,4.3,"32,029","4,184",8 GB,128 GB,,
4937,"OPPO Reno8 5G (Shimmer Gold, 128 GB)",OPPO,29999,4.3,"32,029","4,184",8 GB,128 GB,,
5215,"Google Pixel 6a (Charcoal, 128 GB)",Google,29999,4.3,"22,516","2,917",6 GB,128 GB,,
5253,"POCO F4 5G (Night Black, 256 GB)",POCO,29999,4.4,"2,469",358,12 GB,256 GB,,
5392,"OPPO Reno8 5G (Shimmer Black, 128 GB)",OPPO,29999,4.3,"32,029","4,184",8 GB,128 GB,,
5393,"OPPO Reno8 5G (Shimmer Gold, 128 GB)",OPPO,29999,4.3,"32,029","4,184",8 GB,128 GB,,
5412,"OPPO Reno8 5G (Shimmer Black, 128 GB)",OPPO,29999,4.3,"32,029","4,184",8 GB,128 GB,,
5414,"OPPO Reno8 5G (Shimmer Gold, 128 GB)",OPPO,29999,4.3,"32,029","4,184",8 GB,128 GB,,
2867,"IQOO Neo 6 5G (Dark Nova, 128 GB)",IQOO,30199,4.3,754,91,8 GB,128 GB,,
3227,"IQOO Neo 6 5G (Dark Nova, 128 GB)",IQOO,30199,4.3,754,91,8 GB,128 GB,,
3611,"IQOO Neo 6 5G (Dark Nova, 128 GB)",IQOO,30199,4.3,754,91,8 GB,128 GB,,
3995,"IQOO Neo 6 5G (Dark Nova, 128 GB)",IQOO,30199,4.3,754,91,8 GB,128 GB,,
4403,"IQOO Neo 6 5G (Dark Nova, 128 GB)",IQOO,30199,4.3,754,91,8 GB,128 GB,,
4835,"IQOO Neo 6 5G (Dark Nova, 128 GB)",IQOO,30199,4.3,754,91,8 GB,128 GB,,
5291,"IQOO Neo 6 5G (Dark Nova, 128 GB)",IQOO,30199,4.3,754,91,8 GB,128 GB,,
4040,"IQOO Neo 6 5G (Dark Nova, 128 GB)",IQOO,30329,4.3,754,91,8 GB,128 GB,,
4448,"IQOO Neo 6 5G (Dark Nova, 128 GB)",IQOO,30329,4.3,754,91,8 GB,128 GB,,
4880,"IQOO Neo 6 5G (Dark Nova, 128 GB)",IQOO,30329,4.3,754,91,8 GB,128 GB,,
5336,"IQOO Neo 6 5G (Dark Nova, 128 GB)",IQOO,30329,4.3,754,91,8 GB,128 GB,,
1568,"MOTOROLA Edge 30 Pro (Cosmos Blue, 128 GB)",MOTOROLA,34999,4,"1,010",179,8 GB,128 GB,,
1832,"MOTOROLA Edge 30 Pro (Cosmos Blue, 128 GB)",MOTOROLA,34999,4,"1,010",179,8 GB,128 GB,,
2120,"MOTOROLA Edge 30 Pro (Cosmos Blue, 128 GB)",MOTOROLA,34999,4,"1,010",179,8 GB,128 GB,,
2432,"MOTOROLA Edge 30 Pro (Cosmos Blue, 128 GB)",MOTOROLA,34999,4,"1,010",179,8 GB,128 GB,,
2768,"MOTOROLA Edge 30 Pro (Cosmos Blue, 128 GB)",MOTOROLA,34999,4,"1,010",179,8 GB,128 GB,,
3128,"MOTOROLA Edge 30 Pro (Cosmos Blue, 128 GB)",MOTOROLA,34999,4,"1,010",179,8 GB,128 GB,,
3512,"MOTOROLA Edge 30 Pro (Cosmos Blue, 128 GB)",MOTOROLA,34999,4,"1,010",179,8 GB,128 GB,,
3896,"MOTOROLA Edge 30 Pro (Cosmos Blue, 128 GB)",MOTOROLA,34999,4,"1,010",179,8 GB,128 GB,,
4304,"MOTOROLA Edge 30 Pro (Cosmos Blue, 128 GB)",MOTOROLA,34999,4,"1,010",179,8 GB,128 GB,,
4736,"MOTOROLA Edge 30 Pro (Cosmos Blue, 128 GB)",MOTOROLA,34999,4,"1,010",179,8 GB,128 GB,,
5192,"MOTOROLA Edge 30 Pro (Cosmos Blue, 128 GB)",MOTOROLA,34999,4,"1,010",179,8 GB,128 GB,,
1071,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
1287,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
1297,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
1527,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
1537,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
1791,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
1801,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
2079,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
2089,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
2391,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
2401,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
2496,"Nothing Phone (1) (Black, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
2727,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
2737,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
2832,"Nothing Phone (1) (Black, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
3087,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
3097,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
3192,"Nothing Phone (1) (Black, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
3471,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
3481,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
3576,"Nothing Phone (1) (Black, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
3855,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
3865,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
3960,"Nothing Phone (1) (Black, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
4263,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
4273,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
4368,"Nothing Phone (1) (Black, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
4695,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
4705,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
4800,"Nothing Phone (1) (Black, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
5151,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
5161,"Nothing Phone (1) (White, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
5256,"Nothing Phone (1) (Black, 256 GB)",Nothing,35499,4.3,"5,975",693,12 GB,256 GB,,
344,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
464,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
608,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
776,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
968,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
1069,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
1184,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
1285,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
1424,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
1525,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
1688,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
1789,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
1976,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
2077,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
2288,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
2389,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
2624,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
2725,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
2984,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
3085,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
3368,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
3469,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
3752,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
3853,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
4160,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
4261,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
4592,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
4693,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
5048,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
5149,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
5528,"SAMSUNG Galaxy S21 FE 5G (Olive, 128 GB)",SAMSUNG,35999,4.4,"29,082","3,001",8 GB,128 GB,,
236,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
332,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
345,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
452,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
465,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
596,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
609,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
764,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
777,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
956,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
969,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
1172,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
1185,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
1412,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
1425,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
1676,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
1689,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
1964,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
1977,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
2276,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
2289,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
2612,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
2625,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
2972,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
2985,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
3356,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
3369,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
3740,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
3753,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
4148,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
4161,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
4580,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
4593,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
5036,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
5049,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
5516,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
5529,"APPLE iPhone 12 mini (Black, 64 GB)",APPLE,37999,4.5,"1,23,326","9,923",64 GB,Not Known,,
4049,"APPLE iPhone 12 mini (White, 64 GB)",APPLE,38999,4.5,"1,23,326","9,923",64 GB,Not Known,,
4457,"APPLE iPhone 12 mini (White, 64 GB)",APPLE,38999,4.5,"1,23,326","9,923",64 GB,Not Known,,
4889,"APPLE iPhone 12 mini (White, 64 GB)",APPLE,38999,4.5,"1,23,326","9,923",64 GB,Not Known,,
5345,"APPLE iPhone 12 mini (White, 64 GB)",APPLE,38999,4.5,"1,23,326","9,923",64 GB,Not Known,,
357,"APPLE iPhone 11 (White, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
477,"APPLE iPhone 11 (White, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
621,"APPLE iPhone 11 (White, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
789,"APPLE iPhone 11 (White, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
858,"APPLE iPhone 11 (Black, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
981,"APPLE iPhone 11 (White, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
1050,"APPLE iPhone 11 (Black, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
1197,"APPLE iPhone 11 (White, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
1266,"APPLE iPhone 11 (Black, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
1437,"APPLE iPhone 11 (White, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
1506,"APPLE iPhone 11 (Black, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
1701,"APPLE iPhone 11 (White, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
1770,"APPLE iPhone 11 (Black, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
1857,"APPLE iPhone 11 (Red, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
1989,"APPLE iPhone 11 (White, 64 GB)",APPLE,39999,4.6,"1,76,742","10,518",64 GB,Not Known,,
